id,Comment,Sentiment
1755,"I ordered this in my usual size 0 and couldnt finish zipping up the top, but also couldnt fill in the boobs. i am 57, 116 lbs, 32a. it is very cute, but the top was pretty stiff and unless it draped on you correctly, could probably be bothersome. i was disappointed in the quality of the skirt- no lining, simple cotton/polyester. i will probably return, try the size up, but was disappointed compared to how excited i was for it. i did like that it had pockets, and would be a fun dress to wear f",Negative
1758,"I was so excited about this skirt and pairing it with a cute blouse for the warmer weather. as i took out the skirt out of the package and flipped it around, the back has mesh strips that are see through! there is also no lining to go with this skirt. if you go back to the back view picture on the website and zoom in closely, you can see the models black underwear.",Negative
1759,Nice color and cut but runs very big so size down. will need to send back due to on line only. i am hoping one size smaller does the trick.,Positive
1760,"I love the style of this dress, but unfortunately, it runs very small. i normally wear a size 8. i ordered a 10 and the dress was closer to a size 6. disappointed that i had to return it. also, the seams were poorly done and threads hung out everywhere on the hem.",Negative
1761,"This dress did not work for me. i tried it in my bigger size 6 since i am coming off winter weight gain. the dress fit tts but was squishing the breasts like tight bandages. i have smaller chest and the stretch bodycon fabric of the bodice made me look flat-chested. the straps did not sit flat on shoulders, i assume because they were not pulled tight enough by the chest. the dress was uncomfortable and felt strange on. but i can see how others with more curves on top will love the support of the",Negative
1769,"I thought from the picture this would be a light floaty top. when it arrived, the fabric was a heavy knit and the neckline sagged very low. on me (granted im a pear) the bottom layer hugged my tummy and rear in a very unflattering way. the only thing i liked was the color. back it went.",Negative
1770,"Tried this on at my local retailer, the red color is pretty but not a true red. the fabric has a nice weight to it not the usual thin stuff that retailer seems to offer these days. two big problems though- the top is very low cut and i could see it opening up to the world! and the armholes are cut so big and low that you could see the sides of my bra, this is a deal-breaker for me, it cant be fixed.",Negative
1778,"This skirt is everything i love about retailer. the fit, style and quality are amazing. i feel like a am wearing a piece of art. it is so unique and fits perfectly. way to go retailer!!",Positive
1781,"This is one of the best date night tops ive seen in a while. im 56, 120 lbs and the xs is perfect. the fit is spot on and the fabric feels nice. i will need a teeny tiny safety pin to keep the front closed, but i do that often so i dont see it as a design flaw.",Positive
1786,"The color, design and fabric of this top (got it in the red) were just as i expected, but as the owner of several deletta brand tops, i was very surprised to find that my usual size small runs very large in this tank. not only did the front dip too low but so did the arm holes, and the top just hangs on me. it was so big for a small that it almost made me think it had been mislabeled and was really a size large. 
bummed to return it because i really love the color and the style. will try an x-s",Negative
1787,"I bought this yesterday and love it. it drapes beautifully. its a little fancy but versatile enough that you could wear it for semi-casual occasions. the first tier hits at the natural waist, while the second tier hits at about hip height. this is very flattering for the waist, while still being drape-y and a bit loose. i thought this fit a little bigger than to size. i am currently postpartum boobed so i am 54, 135 lbs and 34dd and the s fit great. (i am currently a s in other retailer tops).",Positive
